,주소,유동인구
2651,충청북도 음성군 삼성면 대야리 260-1,0
2652,충청북도 음성군 삼성면 용대리,0
2653,충청북도 음성군 삼성면 대야리,0
2654,충청북도 음성군 삼성면 대야리 산19,0
2655,충청북도 음성군 삼성면 대야리 131-4,0
2656,충청북도 음성군 삼성면 대야리 147,0
2657,충청북도 음성군 삼성면 대야리,0
2658,충청북도 음성군 삼성면 대야리,0
2659,충청북도 음성군 삼성면 대야리,0
2660,충청북도 음성군 삼성면 대야리,0
2661,충청북도 음성군 삼성면 대야리,0
2662,충청북도 음성군 삼성면 대야리 246,0
2663,충청북도 음성군 삼성면 대야리 247-2,0
2664,충청북도 음성군 삼성면 대야리 산52,0
2665,충청북도 음성군 삼성면 대야리 539,0
2666,충청북도 음성군 삼성면 대야리,0
2667,충청북도 음성군 삼성면 대야리,0
2668,충청북도 음성군 삼성면 대야리 264,0
2669,충청북도 음성군 삼성면 대야리 298,0
2670,충청북도 음성군 삼성면 대야리,0
2671,충청북도 음성군 삼성면 대야리,0
2672,충청북도 음성군 삼성면 대야리,0
2673,충청북도 음성군 삼성면 대야리 485,0
2674,충청북도 음성군 삼성면 대야리,0
2675,충청북도 음성군 삼성면 대야리,0
2676,충청북도 음성군 삼성면 대야리,0
2677,충청북도 음성군 삼성면 대야리 277-1,0
2678,충청북도 음성군 삼성면 대야리,0
2679,충청북도 음성군 삼성면 대야리,0
2680,충청북도 음성군 삼성면 대야길,0
2681,충청북도 음성군 삼성면 대야리 108,0
2682,충청북도 음성군 삼성면 대야리,0
2683,충청북도 음성군 삼성면 대야리,0
2684,충청북도 음성군 삼성면 양덕리,0
2685,충청북도 음성군 삼성면 대야리,0
2686,충청북도 음성군 삼성면 대야리 412-1,0
2687,충청북도 음성군 삼성면 대야리 276-3,0
2688,충청북도 음성군 삼성면 대야리,0
2689,충청북도 음성군 삼성면 대야리 산41-5,0
2690,충청북도 음성군 삼성면 대야리 산84,0
2691,충청북도 음성군 삼성면 대야리 114-4,0
2692,충청북도 음성군 삼성면 대야리,0
2693,충청북도 음성군 삼성면 대야리 181-2,0
2694,충청북도 음성군 삼성면 대야리,0
2695,충청북도 음성군 삼성면 대야리,0
2696,충청북도 음성군 삼성면 대야리,0
2697,충청북도 음성군 삼성면 대야리,0
2698,충청북도 음성군 삼성면 대야리,0
2699,충청북도 음성군 삼성면 대야리,0
2700,충청북도 음성군 삼성면 대야리 88-5,0
2701,충청북도 음성군 삼성면 대야리,0
2702,충청북도 음성군 삼성면 대야리 530,0
2703,충청북도 음성군 삼성면 양덕리,0
2704,충청북도 음성군 삼성면 대야리,0
2705,충청북도 음성군 삼성면 대야리,0
2706,충청북도 음성군 삼성면 대야리,0
2707,충청북도 음성군 삼성면 대야리 118,0
2708,충청북도 음성군 삼성면 대야리 266-4,0
2709,충청북도 음성군 삼성면 대야리 471,0
2710,충청북도 음성군 삼성면 대야리 86,0
2711,충청북도 음성군 삼성면 대야리,0
2712,충청북도 음성군 삼성면 대야리,0
2713,충청북도 음성군 삼성면 대야리 411-2,0
2714,충청북도 음성군 삼성면 대야리,0
2715,음성군 다홍산,0
2716,충청북도 음성군 삼성면 덕호로 335-58,0
2717,충청북도 음성군 삼성면 대야리 335,0
2718,충청북도 음성군 삼성면 대야리,0
2719,충청북도 음성군 삼성면 대야리,0
2720,충청북도 음성군 삼성면 대야리,0
2721,충청북도 음성군 삼성면 대야리,0
2722,충청북도 음성군 삼성면 대야리,0
2723,충청북도 음성군 삼성면 대야리 136,0
2724,충청북도 음성군 삼성면 대야리 564,0
2725,충청북도 음성군 삼성면 대야리 산73-7,0
2726,충청북도 음성군 삼성면 대야리 550,0
2727,충청북도 음성군 삼성면 대야리,0
2728,충청북도 음성군 삼성면 대야리 94-2,0
2729,충청북도 음성군 삼성면 대야리,0
2730,충청북도 음성군 삼성면 대야리,0
2731,충청북도 음성군 삼성면 대야리,0
2732,충청북도 음성군 삼성면 대야리 354-1,0
2733,충청북도 음성군 삼성면 대야리 142,0
2734,충청북도 음성군 삼성면 대야리 59-5,0
2735,충청북도 음성군 삼성면 대야리 산60-1,0
2736,충청북도 음성군 삼성면 대야리 158-2,0
2737,충청북도 음성군 삼성면 용대리 663,0
2738,경기도 이천시 율면 산양리,0
2739,충청북도 음성군 삼성면 대야리 344 삼성면 대야리 344번지 음성군 충청북도 KR 27646,0
2740,충청북도 음성군 삼성면 대야리 51,0
2741,충청북도 음성군 삼성면 대야리 산46-1,0
2742,충청북도 음성군 삼성면 대야리,0
2743,충청북도 음성군 삼성면 대야리 327,0
2744,충청북도 음성군 삼성면 대야리 산42-1,0
2745,충청북도 음성군 삼성면 덕호로 301,0
2746,충청북도 음성군 삼성면 대야리,0
2747,충청북도 음성군 삼성면 대야리,0
2748,충청북도 음성군 삼성면 대야리 31-1,0
2749,충청북도 음성군 삼성면 대야리,0
2750,충청북도 음성군 삼성면 용대리 466-8,0
2751,충청북도 음성군 삼성면 대야리 7-3,0
2752,충청북도 음성군 삼성면 대야리,0
2753,충청북도 음성군 삼성면 대야리,0
2754,충청북도 음성군 삼성면 대야길,0
2755,충청북도 음성군 삼성면 대야리 425,0
2756,충청북도 음성군 삼성면 대야리,0
2757,충청북도 음성군 삼성면 대야리 산73-1,0
2758,충청북도 음성군 음성읍 소여리 산71,0
2759,충청북도 음성군 음성읍 소여리 798-1,0
2760,충청북도 음성군 음성읍 소여리 823-1,0
2761,충청북도 음성군 음성읍 소여리 858-3,0
2762,충청북도 음성군 음성읍 소여리 886-2,0
2763,충청북도 음성군 음성읍 소여리 407-3,0
2764,충청북도 음성군 음성읍 소여리 592,0
2765,충청북도 음성군 음성읍 소여리 산161,0
2766,충청북도 음성군 음성읍 소여리 337,0
2767,충청북도 음성군 음성읍 소여리 산22,0
2768,충청북도 음성군 음성읍 소여리 417-1,0
2769,충청북도 음성군 음성읍 초천로16번길 48,0
2770,충청북도 음성군 음성읍 소여리 209-2,0
2771,충청북도 음성군 음성읍 음성로367번길 70,0
2772,충청북도 음성군 음성읍 소여리 615,0
2773,충청북도 음성군 음성읍 소여리 1012-2,0
2774,충청북도 음성군 음성읍 소여리 540-2,0
2775,충청북도 음성군 음성읍 소여리 435,0
2776,충청북도 음성군 음성읍 소여리 756,0
2777,충청북도 음성군 음성읍 음성로368번길,0
2778,충청북도 음성군 음성읍 소여리 514,0
2779,충청북도 음성군 음성읍 소여리 산112-3,0
2780,충청북도 음성군 음성읍 소여리 458-1,0
2781,충청북도 음성군 음성읍 초천로6번길 38,0
2782,충청북도 음성군 음성읍 소여리 905-1,0
2783,충청북도 음성군 음성읍 소여리 215,0
2784,충청북도 음성군 음성읍 소여리 1075,0
2785,충청북도 음성군 음성읍 음성로368번길,0
2786,충청북도 음성군 음성읍 음성로 312-8,0
2787,충청북도 음성군 음성읍 소여리 425,0
2788,충청북도 음성군 음성읍 소여리 26-2,0
2789,충청북도 음성군 음성읍 소여리 753-2,0
2790,충청북도 음성군 음성읍 음성로368번길 107-28,0
2791,충청북도 음성군 음성읍 소여리 산73-1,0
2792,충청북도 음성군 음성읍 소여리 239,0
2793,충청북도 음성군 음성읍 소여리 15,0
2794,충청북도 음성군 음성읍 소여리 1047,0
2795,충청북도 음성군 음성읍 소여리 산44-5,0
2796,충청북도 음성군 음성읍 소여리 455-1,0
2797,충청북도 음성군 음성읍 소여리 231-6,0
2798,충청북도 음성군 음성읍 소여리 903-4,0
2799,충청북도 음성군 음성읍 소여리 81-3,0
2800,충청북도 음성군 음성읍 소여리 740 음성읍 소여리 740번지 음성군 충청북도 KR 27685,0
2801,충청북도 음성군 음성읍 초천로,0
2802,충청북도 음성군 음성읍 음성로432번길,0
2803,충청북도 음성군 음성읍 소여리 395,0
2804,충청북도 음성군 음성읍 소여리 619,0
2805,충청북도 음성군 음성읍 음성로 385-12,0
2806,충청북도 음성군 음성읍 소여리 378,0
2807,충청북도 음성군 음성읍 소여리 279,0
2808,충청북도 음성군 음성읍 소여리 419-7,0
2809,충청북도 음성군 음성읍 소여리 130-1,0
2810,충청북도 음성군 음성읍 소여리 295-3,0
2811,충청북도 음성군 음성읍 소여리 976,0
2812,충청북도 음성군 음성읍 초천로 13,0
2813,충청북도 음성군 음성읍 소여리 878,0
2814,충청북도 음성군 음성읍 소여리 199,0
2815,충청북도 음성군 음성읍 소여리 103,0
2816,충청북도 음성군 음성읍 소여리 833,0
2817,충청북도 음성군 음성읍 소여리 637-1,0
2818,충청북도 음성군 음성읍 소여리 152-3,0
2819,충청북도 음성군 음성읍 소여리 796-2,0
2820,충청북도 음성군 음성읍 소여리 235-1,0
2821,충청북도 음성군 음성읍 소여리 294,0
2822,충청북도 음성군 음성읍 소여리 447-4,0
2823,충청북도 음성군 음성읍 소여리 394-1,0
2824,충청북도 음성군 음성읍 소여리 373,0
2825,충청북도 음성군 음성읍 소여리 644-2,0
2826,충청북도 음성군 음성읍 소여리 1066-3,0
2827,충청북도 음성군 음성읍 소여리 산47-1,0
2828,충청북도 음성군 음성읍 소여리 산123-2,0
2829,충청북도 음성군 음성읍 소여리 385,0
2830,충청북도 음성군 음성읍 소여리 542,0
2831,충청북도 음성군 음성읍 감우리,0
2832,충청북도 음성군 음성읍 소여리 478-1,0
2833,충청북도 음성군 음성읍 소여리,0
2834,충청북도 음성군 음성읍 소여리 산151,0
2835,충청북도 음성군 음성읍 소여리,0
2836,충청북도 음성군 음성읍 소여리,0
2837,충청북도 음성군 음성읍 소여리,0
2838,충청북도 음성군 음성읍 소여리 1036,0
2839,충청북도 음성군 음성읍 소여리 480-2,0
2840,충청북도 음성군 음성읍 소여리,0
2841,충청북도 음성군 음성읍 소여리,0
2842,충청북도 음성군 음성읍 소여리 541-3,0
2843,충청북도 음성군 음성읍 소여리 178,0
2844,충청북도 음성군 음성읍 소여리 산108-3,0
2845,충청북도 음성군 음성읍 소여리 67,0
2846,충청북도 음성군 음성읍 소여리 993-1,0
2847,충청북도 음성군 음성읍 소여리 1028-3,0
2848,충청북도 음성군 음성읍 소여리 263,0
2849,충청북도 음성군 음성읍 소여리 586,0
2850,충청북도 음성군 음성읍 소여리 659,0
2851,충청북도 음성군 음성읍 소여리,0
2852,충청북도 음성군 장성로 71,0
2853,충청북도 음성군 음성읍 덕생로,0
2854,충청북도 음성군 음성읍 소여리 산106,0
2855,충청북도 음성군 음성읍 소여리,0
2856,충청북도 음성군 음성읍 소여리,0
2857,충청북도 음성군 음성읍 소여리 산101-1,0
2858,충청북도 음성군 음성읍 소여리,0
2859,충청북도 음성군 음성읍 소여리 산87,0
2860,충청북도 음성군 음성읍 소여리,0
2861,충청북도 음성군 음성읍 소여리 346,0
2862,충청북도 음성군 음성읍 소여리 942,0
2863,충청북도 음성군 음성읍 소여리 387-3,0
2864,충청북도 음성군 음성읍 생음대로,0
2865,충청북도 음성군 음성읍 소여리 438-2,0
2866,충청북도 음성군 음성읍 음성로,0
2867,충청북도 음성군 음성읍 소여리,0
2868,충청북도 음성군 음성읍 소여리 351-1,0
2869,충청북도 음성군 음성읍 소여리,0
2870,충청북도 음성군 음성읍 소여리,0
2871,충청북도 음성군 음성읍 소여리,0
2872,충청북도 음성군 음성읍 소여리 111-6,0
2873,충청북도 음성군 음성읍 소여리 44,0
2874,충청북도 음성군 음성읍 소여리 50-3,0
2875,충청북도 음성군 음성읍 소여리 산138-6,0
2876,충청북도 음성군 음성읍 소여리,0
2877,충청북도 음성군 음성읍 소여리 산1,0
2878,충청북도 음성군 음성읍 소여리 687,0
2879,충청북도 음성군 음성읍 소여리,0
2880,충청북도 음성군 음성읍 소여리,0
2881,충청북도 음성군 음성읍 소여리 270,0
2882,충청북도 음성군 음성읍 소여리 산165-6,0
2883,충청북도 음성군 음성읍 소여리 930-2,0
2884,충청북도 음성군 음성읍 소여리,0
2885,충청북도 음성군 음성읍 소여리 908-1,0
2886,충청북도 음성군 음성읍 초천로,0
2887,충청북도 음성군 음성읍 소여리,0
2888,충청북도 음성군 음성읍 소여리 산63-1,0
2889,충청북도 음성군 음성읍 소여리,0
2890,충청북도 음성군 음성읍 소여리,0
2891,충청북도 음성군 음성읍 소여리 1070,0
2892,충청북도 음성군 음성읍 소여리,0
2893,충청북도 음성군 음성읍 소여리,0
2894,충청북도 음성군 음성읍 소여리 250-1,0
2895,충청북도 음성군 음성읍 소여리 954-2,0
2896,충청북도 음성군 음성읍 소여리 산148-4,0
2897,충청북도 음성군 음성읍 소여리,0
2898,충청북도 음성군 음성읍 소여리,0
2899,충청북도 음성군 음성읍 소여리 산157,0
2900,충청북도 음성군 음성읍 소여리 1024-3,0
2901,충청북도 음성군 음성읍 소여리,0
2902,충청북도 음성군 음성읍 소여리 산119-1,0
2903,충청북도 음성군 음성읍 소여리 271-3,0
2904,충청북도 음성군 음성읍 소여리,0
2905,충청북도 음성군 음성읍 소여리,0
2906,충청북도 음성군 음성읍 소여리 산4-1,0
2907,충청북도 음성군 음성읍 음성로368번길,0
2908,충청북도 음성군 음성읍 소여리,0
2909,충청북도 음성군 음성읍 소여리,0
2910,충청북도 음성군 음성읍 소여리 산23,0
2911,충청북도 음성군 음성읍 소여리 산51,0
2912,충청북도 음성군 음성읍 소여리 607-4,0
2913,충청북도 음성군 음성읍 소여리 29-4,0
2914,충청북도 음성군 음성읍 소여리 348,0
2915,충청북도 음성군 음성읍 소여리,0
2916,충청북도 음성군 음성읍 음성로368번길,0
